subjID	group	trial	choice	rt	gain	loss
0	hc	148	3	0	1	-1
0	hc	149	2	0	0	0
0	hc	150	1	0	0	0
0	hc	151	1	0	1	0
0	hc	152	1	0	0	0
0	hc	153	2	0	0	0
0	hc	154	1	0	0	0
0	hc	155	3	0	0	-1
0	hc	156	2	0	0	0
0	hc	157	1	0	0	-1
0	hc	158	2	0	1	0
0	hc	159	2	0	1	-1
0	hc	160	3	0	0	0
0	hc	161	2	0	0	0
0	hc	162	3	0	0	0
0	hc	163	3	0	0	-1
0	hc	164	2	0	1	0
0	hc	165	2	0	1	0
0	hc	166	2	0	1	0
0	hc	167	2	0	0	0
0	hc	168	2	0	0	0
0	hc	169	3	0	0	0
0	hc	170	2	0	0	0
0	hc	171	3	0	0	0
0	hc	172	2	0	0	0
0	hc	173	1	0	0	-1
0	hc	174	2	0	0	-1
0	hc	175	3	0	0	-1
0	hc	176	1	0	0	0
0	hc	177	1	0	1	0
0	hc	178	1	0	0	0
0	hc	179	1	0	0	0
0	hc	180	1	0	0	0
0	hc	181	1	0	0	0
0	hc	182	1	0	0	0
0	hc	183	2	0	0	0
0	hc	184	1	0	0	-1
0	hc	185	2	0	0	-1
0	hc	186	1	0	0	0
0	hc	187	3	0	1	0
0	hc	188	3	0	0	0
0	hc	189	3	0	1	0
0	hc	190	3	0	1	0
0	hc	191	3	0	1	-1
0	hc	192	1	0	0	0
0	hc	193	1	0	0	-1
0	hc	194	3	0	1	0
0	hc	195	3	0	1	-1
0	hc	196	1	0	0	0
0	hc	197	1	0	0	-1
0	hc	198	2	0	0	0
0	hc	199	3	0	0	0
0	hc	200	1	0	0	-1
0	hc	201	3	0	0	0
0	hc	202	2	0	0	0
0	hc	203	3	0	0	0
0	hc	204	1	0	0	0
0	hc	205	1	0	0	0
0	hc	206	3	0	0	0
0	hc	207	3	0	0	-1
0	hc	208	2	0	0	0
0	hc	209	2	0	0	-1
0	hc	210	3	0	0	0
0	hc	211	1	0	0	0
0	hc	212	1	0	0	-1
0	hc	213	2	0	0	-1
0	hc	214	3	0	0	0
0	hc	215	3	0	0	0
0	hc	216	2	0	0	0
0	hc	217	1	0	0	0
0	hc	218	2	0	1	0
0	hc	219	2	0	0	0
0	hc	220	3	0	1	0
0	hc	221	3	0	0	0
0	hc	222	1	0	1	0
0	hc	223	1	0	0	-1
0	hc	224	3	0	0	0
0	hc	225	2	0	0	0
0	hc	226	1	0	0	-1
0	hc	227	2	0	0	-1
0	hc	228	3	0	0	0
0	hc	229	3	0	0	0
0	hc	230	3	0	0	0
0	hc	231	3	0	0	0
0	hc	232	1	0	0	0
0	hc	233	1	0	0	-1
0	hc	234	2	0	0	0
0	hc	235	3	0	1	0
0	hc	236	2	0	0	0
0	hc	237	2	0	1	-1
0	hc	238	3	0	0	0
0	hc	239	1	0	0	0
1	hc	0	3	0	0	0
1	hc	1	2	0	0	0
1	hc	2	3	0	0	0
1	hc	3	2	0	0	0
1	hc	4	3	0	0	0
1	hc	5	1	0	1	0
1	hc	6	1	0	0	0
1	hc	7	3	0	0	0
1	hc	8	2	0	0	0
1	hc	9	3	0	0	-1
1	hc	10	1	0	0	0
1	hc	11	2	0	0	0
1	hc	12	1	0	1	0
1	hc	13	3	0	0	-1
1	hc	14	1	0	0	0
1	hc	15	2	0	0	0
1	hc	16	1	0	0	0
1	hc	17	2	0	1	0
1	hc	18	1	0	0	0
1	hc	19	2	0	1	0
1	hc	20	3	0	0	-1
1	hc	21	2	0	1	0
1	hc	22	2	0	0	0
1	hc	23	3	0	0	0
1	hc	24	3	0	0	0
1	hc	25	1	0	0	0
1	hc	26	1	0	0	0
1	hc	27	2	0	0	0
1	hc	28	3	0	0	0
1	hc	29	1	0	0	0
1	hc	30	2	0	0	0
1	hc	31	2	0	1	-1
1	hc	32	3	0	1	-1
1	hc	33	3	0	0	0
1	hc	34	1	0	0	0
1	hc	35	3	0	0	0
1	hc	36	1	0	0	0
1	hc	37	3	0	1	0
1	hc	38	2	0	0	0
1	hc	39	2	0	1	0
1	hc	40	2	0	1	0
1	hc	41	2	0	1	0
1	hc	42	2	0	1	0
1	hc	43	2	0	0	0
1	hc	44	1	0	0	0
1	hc	45	2	0	0	-1
1	hc	46	3	0	0	0
1	hc	47	3	0	0	0
1	hc	48	3	0	0	0
1	hc	49	3	0	0	0
1	hc	50	2	0	0	-1
1	hc	51	2	0	0	-1
1	hc	52	1	0	0	0
1	hc	53	3	0	1	0
1	hc	54	3	0	0	0
1	hc	55	1	0	0	-1
1	hc	56	3	0	1	0
1	hc	57	3	0	0	0
1	hc	58	2	0	0	-1
1	hc	59	3	0	1	0
1	hc	60	3	0	0	0
1	hc	61	3	0	1	0
1	hc	62	3	0	1	-1
1	hc	63	1	0	0	-1
1	hc	64	3	0	1	0
1	hc	65	3	0	0	0
1	hc	66	1	0	0	0
1	hc	67	3	0	0	-1
1	hc	68	1	0	0	-1
1	hc	69	1	0	0	0
1	hc	70	3	0	0	0
1	hc	71	2	0	0	-1
1	hc	72	1	0	0	-1
1	hc	73	3	0	0	0
1	hc	74	2	0	0	0
1	hc	75	1	0	0	-1
1	hc	76	2	0	0	0
1	hc	77	2	0	0	0
1	hc	78	1	0	0	0
1	hc	79	1	0	1	-1
1	hc	80	3	0	0	0
1	hc	81	3	0	0	0
1	hc	82	1	0	0	0
1	hc	83	2	0	0	0
1	hc	84	2	0	0	0
1	hc	85	1	0	0	0
1	hc	86	1	0	0	0
1	hc	87	1	0	1	0
1	hc	88	3	0	0	0
1	hc	89	2	0	0	0
1	hc	90	2	0	0	0
1	hc	91	2	0	0	0
1	hc	92	2	0	1	0
1	hc	93	1	0	0	0
1	hc	94	2	0	0	0
1	hc	95	1	0	1	0
1	hc	96	1	0	0	0
1	hc	97	2	0	0	0
1	hc	98	1	0	0	0
1	hc	99	3	0	0	0
1	hc	100	1	0	0	0
1	hc	101	3	0	0	-1
1	hc	102	1	0	1	0
1	hc	103	1	0	0	-1
1	hc	104	3	0	0	0
1	hc	105	2	0	0	0
1	hc	106	1	0	0	0
1	hc	107	3	0	1	0
1	hc	108	3	0	0	0
1	hc	109	2	0	0	0
1	hc	110	3	0	0	0
1	hc	111	1	0	0	0
1	hc	112	1	0	0	0
1	hc	113	1	0	1	0
1	hc	114	3	0	1	0
1	hc	115	1	0	0	0
1	hc	116	3	0	0	0
1	hc	117	3	0	0	0
1	hc	118	1	0	0	0
1	hc	119	2	0	0	0
1	hc	120	1	0	1	0
1	hc	121	1	0	0	-1
1	hc	122	3	0	0	-1
1	hc	123	2	0	0	0
1	hc	124	2	0	0	-1
1	hc	125	3	0	1	0
1	hc	126	1	0	0	0
1	hc	127	3	0	0	0
1	hc	128	2	0	0	0
1	hc	129	1	0	0	0
1	hc	130	2	0	0	-1
1	hc	131	3	0	0	0
1	hc	132	1	0	0	-1
1	hc	133	3	0	1	-1
1	hc	134	3	0	0	0
1	hc	135	1	0	1	0
1	hc	136	1	0	0	-1
1	hc	137	3	0	0	0
1	hc	138	2	0	0	0
1	hc	139	2	0	0	0
1	hc	140	3	0	0	0
1	hc	141	3	0	1	0
1	hc	142	3	0	0	0
1	hc	143	3	0	0	0
1	hc	144	1	0	0	0
1	hc	145	1	0	0	0
1	hc	146	1	0	0	-1
1	hc	147	2	0	0	0
1	hc	148	2	0	0	0
1	hc	149	3	0	0	0
1	hc	150	3	0	0	0
1	hc	151	2	0	0	-1
1	hc	152	1	0	0	0
1	hc	153	3	0	0	0
1	hc	154	1	0	0	0
1	hc	155	1	0	0	0
1	hc	156	3	0	1	0
1	hc	157	2	0	1	0
1	hc	158	3	0	0	0
1	hc	159	1	0	0	0
1	hc	160	3	0	1	0
1	hc	161	1	0	0	0
1	hc	162	3	0	0	-1
1	hc	163	2	0	0	0
1	hc	164	1	0	0	0
1	hc	165	2	0	0	0
1	hc	166	2	0	1	0
1	hc	167	2	0	1	0
1	hc	168	2	0	0	0
1	hc	169	2	0	0	0
1	hc	170	3	0	0	0
1	hc	171	2	0	0	0
1	hc	172	3	0	0	0
1	hc	173	3	0	1	0
1	hc	174	1	0	0	-1
1	hc	175	3	0	0	-1
1	hc	176	2	0	0	0
1	hc	177	3	0	0	0
1	hc	178	1	0	0	0
1	hc	179	2	0	0	-1
1	hc	180	3	0	1	0
1	hc	181	3	0	0	-1
1	hc	182	1	0	0	0
1	hc	183	2	0	1	0
1	hc	184	2	0	0	-1
1	hc	185	3	0	0	0
1	hc	186	1	0	0	-1
1	hc	187	2	0	0	0
1	hc	188	2	0	0	-1
1	hc	189	3	0	1	-1
1	hc	190	1	0	0	0
1	hc	191	1	0	0	0
1	hc	192	3	0	0	0
1	hc	193	2	0	1	-1
1	hc	194	1	0	1	-1
1	hc	195	2	0	0	-1
1	hc	196	1	0	0	0
1	hc	197	3	0	1	-1
1	hc	198	1	0	0	0
1	hc	199	2	0	0	0
1	hc	200	1	0	0	0
1	hc	201	3	0	0	0
1	hc	202	3	0	0	0
1	hc	203	1	0	0	0
1	hc	204	1	0	0	0
1	hc	205	1	0	0	0
1	hc	206	1	0	0	-1
1	hc	207	2	0	0	0
1	hc	208	3	0	0	0
1	hc	209	1	0	0	0
1	hc	210	1	0	0	0
1	hc	211	3	0	0	0
1	hc	212	3	0	0	0
1	hc	213	2	0	0	-1
1	hc	214	3	0	1	0
1	hc	215	2	0	0	0
1	hc	216	2	0	0	0
1	hc	217	3	0	0	0
1	hc	218	2	0	0	0
1	hc	219	1	0	0	0
1	hc	220	2	0	0	0
1	hc	221	1	0	1	0
1	hc	222	1	0	1	-1
1	hc	223	3	0	0	0
1	hc	224	2	0	0	0
1	hc	225	1	0	0	0
1	hc	226	2	0	0	-1
1	hc	227	3	0	0	0
1	hc	228	1	0	0	0
1	hc	229	1	0	0	-1
1	hc	230	3	0	1	0
1	hc	231	3	0	0	-1
1	hc	232	2	0	0	0
1	hc	233	2	0	0	0
1	hc	234	3	0	0	0
1	hc	235	3	0	0	-1
1	hc	236	2	0	0	0
1	hc	237	2	0	1	-1
1	hc	238	2	0	1	-1
1	hc	239	3	0	0	0
2	hc	0	1	0	0	0
2	hc	1	1	0	0	0
2	hc	2	1	0	1	0
2	hc	3	1	0	0	0
2	hc	4	2	0	0	0
2	hc	5	1	0	0	0
2	hc	6	2	0	0	0
2	hc	7	1	0	1	-1
2	hc	8	3	0	0	0
2	hc	9	3	0	0	0
2	hc	10	1	0	1	0
2	hc	11	1	0	0	-1
2	hc	12	3	0	0	0
2	hc	13	2	0	0	0
2	hc	14	3	0	0	0
2	hc	15	1	0	0	0
2	hc	16	1	0	0	0
2	hc	17	2	0	0	0
2	hc	18	3	0	0	0
2	hc	19	1	0	0	0
2	hc	20	3	0	0	0
2	hc	21	1	0	0	0
2	hc	22	1	0	0	0
2	hc	23	2	0	0	0
2	hc	24	3	0	0	0
2	hc	25	2	0	0	0
2	hc	26	3	0	0	-1
2	hc	27	2	0	0	0
2	hc	28	2	0	0	0
2	hc	29	2	0	1	-1
2	hc	30	1	0	1	0
2	hc	31	3	0	0	0
2	hc	32	3	0	0	0
2	hc	33	3	0	0	0
2	hc	34	2	0	0	0
2	hc	35	1	0	0	0
2	hc	36	1	0	0	0
2	hc	37	3	0	0	-1
2	hc	38	2	0	0	0
2	hc	39	2	0	1	0
2	hc	40	2	0	1	0
2	hc	41	1	0	0	0
2	hc	42	1	0	0	0
2	hc	43	2	0	0	-1
2	hc	44	1	0	0	0
2	hc	45	1	0	0	0
2	hc	46	2	0	0	0
2	hc	47	3	0	0	0
2	hc	48	1	0	0	-1
2	hc	49	3	0	0	0
2	hc	50	2	0	0	0
2	hc	51	2	0	0	-1
2	hc	52	1	0	0	0
2	hc	53	3	0	0	0
2	hc	54	3	0	1	0
2	hc	55	3	0	0	0
2	hc	56	3	0	0	0
2	hc	57	3	0	1	0
2	hc	58	2	0	0	-1
2	hc	59	3	0	1	0
2	hc	60	2	0	0	-1
2	hc	61	3	0	0	-1
2	hc	62	1	0	1	0
2	hc	63	3	0	1	0
2	hc	64	3	0	1	0
2	hc	65	3	0	0	0
2	hc	66	3	0	1	0
2	hc	67	3	0	0	0
2	hc	68	3	0	0	0
2	hc	69	2	0	0	0
2	hc	70	3	0	0	0
2	hc	71	1	0	1	0
2	hc	72	2	0	0	0
2	hc	73	3	0	0	0
2	hc	74	2	0	0	0
2	hc	75	1	0	0	0
2	hc	76	2	0	0	0
2	hc	77	3	0	0	0
2	hc	78	3	0	0	-1
2	hc	79	2	0	1	0
2	hc	80	2	0	0	0
2	hc	81	2	0	0	0
2	hc	82	3	0	0	0
2	hc	83	3	0	0	0
2	hc	84	3	0	0	0
2	hc	85	3	0	0	0
2	hc	86	1	0	0	0
2	hc	87	1	0	1	0
2	hc	88	1	0	1	0
2	hc	89	2	0	0	0
2	hc	90	1	0	1	0
2	hc	91	2	0	0	0
2	hc	92	2	0	0	0
2	hc	93	2	0	0	0
2	hc	94	1	0	0	0
2	hc	95	2	0	0	0
2	hc	96	2	0	0	0
2	hc	97	1	0	0	0
2	hc	98	1	0	0	0
2	hc	99	3	0	0	0
2	hc	100	2	0	0	0
2	hc	101	3	0	0	0
2	hc	102	1	0	1	0
2	hc	103	3	0	0	0
2	hc	104	3	0	0	0
2	hc	105	3	0	0	0
2	hc	106	2	0	0	0
2	hc	107	2	0	0	0
2	hc	108	1	0	1	0
2	hc	109	1	0	0	0
2	hc	110	1	0	0	-1
2	hc	111	2	0	0	0
2	hc	112	2	0	0	-1
2	hc	113	2	0	0	0
2	hc	114	1	0	0	0
2	hc	115	1	0	0	0
2	hc	116	2	0	0	0
2	hc	117	3	0	0	-1
2	hc	118	1	0	0	-1
2	hc	119	2	0	0	0
2	hc	120	2	0	0	0
2	hc	121	2	0	1	0
2	hc	122	2	0	0	0
2	hc	123	2	0	0	0
2	hc	124	2	0	0	0
2	hc	125	1	0	1	-1
2	hc	126	2	0	0	0
2	hc	127	1	0	0	0
2	hc	128	2	0	0	0
2	hc	129	2	0	0	-1
2	hc	130	3	0	1	0
2	hc	131	3	0	0	0
2	hc	132	1	0	0	0
2	hc	133	3	0	1	0
2	hc	134	2	0	0	0
2	hc	135	3	0	0	0
2	hc	136	2	0	1	0
2	hc	137	2	0	0	0
2	hc	138	1	0	0	0
2	hc	139	2	0	0	0
2	hc	140	3	0	0	0
2	hc	141	3	0	1	0
2	hc	142	3	0	0	0
2	hc	143	2	0	0	0
2	hc	144	3	0	0	0
2	hc	145	2	0	0	0
2	hc	146	1	0	0	0
2	hc	147	2	0	1	0
2	hc	148	2	0	1	-1
2	hc	149	2	0	1	0
2	hc	150	2	0	0	0
2	hc	151	2	0	0	0
2	hc	152	2	0	0	0
2	hc	153	2	0	0	0
2	hc	154	1	0	0	0
2	hc	155	1	0	0	0
2	hc	156	1	0	0	0
2	hc	157	2	0	0	0
2	hc	158	2	0	0	0
2	hc	159	1	0	0	0
2	hc	160	3	0	0	-1
2	hc	161	1	0	0	0
2	hc	162	2	0	0	0
2	hc	163	1	0	0	0
2	hc	164	3	0	0	-1
2	hc	165	1	0	0	0
2	hc	166	2	0	0	0
2	hc	167	2	0	0	-1
2	hc	168	3	0	0	-1
2	hc	169	1	0	0	-1
2	hc	170	3	0	0	0
2	hc	171	2	0	1	0
2	hc	172	3	0	0	0
2	hc	173	2	0	0	0
2	hc	174	1	0	0	0
2	hc	175	1	0	1	0
2	hc	176	1	0	0	0
2	hc	177	2	0	0	0
2	hc	178	1	0	0	-1
2	hc	179	2	0	0	-1
2	hc	180	3	0	0	0
2	hc	181	1	0	0	0
2	hc	182	2	0	0	-1
2	hc	183	3	0	0	0
2	hc	184	1	0	0	0
2	hc	185	2	0	1	-1
2	hc	186	3	0	1	0
2	hc	187	3	0	0	0
2	hc	188	2	0	0	-1
2	hc	189	3	0	1	0
2	hc	190	3	0	1	0
2	hc	191	3	0	0	0
2	hc	192	1	0	0	-1
2	hc	193	2	0	0	0
2	hc	194	3	0	0	0
2	hc	195	2	0	0	-1
2	hc	196	3	0	1	0
2	hc	197	1	0	0	0
2	hc	198	1	0	0	0
2	hc	199	2	0	0	0
2	hc	200	3	0	0	0
2	hc	201	1	0	0	0
2	hc	202	2	0	0	0
2	hc	203	1	0	1	-1
2	hc	204	1	0	0	-1
2	hc	205	2	0	0	0
2	hc	206	3	0	1	0
2	hc	207	3	0	0	0
2	hc	208	1	0	0	-1
2	hc	209	3	0	0	0
2	hc	210	3	0	0	0
2	hc	211	1	0	0	0
2	hc	212	2	0	0	0
2	hc	213	2	0	0	0
2	hc	214	1	0	1	0
2	hc	215	1	0	0	-1
2	hc	216	2	0	1	0
2	hc	217	3	0	0	0
2	hc	218	3	0	0	0
2	hc	219	1	0	0	0
2	hc	220	3	0	0	0
2	hc	221	2	0	0	0
2	hc	222	2	0	0	0
2	hc	223	2	0	0	0
2	hc	224	1	0	0	0
2	hc	225	3	0	0	0
2	hc	226	1	0	0	0
2	hc	227	2	0	0	0
2	hc	228	3	0	0	0
2	hc	229	2	0	0	0
2	hc	230	2	0	0	0
2	hc	231	1	0	0	-1
2	hc	232	2	0	1	0
2	hc	233	3	0	0	0
2	hc	234	1	0	0	-1
2	hc	235	2	0	0	0
2	hc	236	3	0	0	-1
2	hc	237	2	0	0	0
2	hc	238	2	0	0	0
2	hc	239	2	0	0	0
3	hc	0	1	0	1	0
3	hc	1	3	0	0	-1
3	hc	2	1	0	0	0
3	hc	3	1	0	0	0
3	hc	4	2	0	0	0
3	hc	5	1	0	0	0
3	hc	6	1	0	1	0
3	hc	7	2	0	0	0
3	hc	8	2	0	0	0
3	hc	9	2	0	1	0
3	hc	10	1	0	0	0
3	hc	11	3	0	0	-1
3	hc	12	1	0	1	0
3	hc	13	1	0	0	0
3	hc	14	1	0	0	-1
3	hc	15	2	0	0	0
3	hc	16	2	0	0	0
3	hc	17	2	0	0	0
3	hc	18	2	0	0	-1
3	hc	19	1	0	0	0
3	hc	20	1	0	0	0
3	hc	21	2	0	1	0
3	hc	22	2	0	1	0
3	hc	23	2	0	1	0
3	hc	24	2	0	0	0
3	hc	25	2	0	1	0
3	hc	26	2	0	1	0
3	hc	27	2	0	0	-1
3	hc	28	2	0	0	0
3	hc	29	3	0	0	0
3	hc	30	3	0	0	0
3	hc	31	3	0	0	0
3	hc	32	2	0	1	0
3	hc	33	2	0	1	0
3	hc	34	3	0	0	-1
3	hc	35	2	0	1	0
3	hc	36	2	0	1	-1
3	hc	37	1	0	0	0
3	hc	38	2	0	0	0
3	hc	39	2	0	0	0
3	hc	40	1	0	0	0
3	hc	41	3	0	0	0
3	hc	42	2	0	1	-1
3	hc	43	1	0	1	0
3	hc	44	3	0	0	0
3	hc	45	2	0	1	0
3	hc	46	3	0	0	0
3	hc	47	2	0	0	0
3	hc	48	2	0	0	-1
3	hc	49	1	0	0	0
3	hc	50	1	0	0	0
3	hc	51	1	0	0	-1
3	hc	52	3	0	0	0
3	hc	53	3	0	0	0
3	hc	54	1	0	0	0
3	hc	55	2	0	0	-1
3	hc	56	1	0	0	0
3	hc	57	3	0	1	0
3	hc	58	3	0	1	0
3	hc	59	2	0	0	0
3	hc	60	2	0	0	-1
3	hc	61	1	0	0	0
3	hc	62	1	0	0	0
3	hc	63	2	0	0	0
3	hc	64	2	0	0	-1
3	hc	65	3	0	0	0
3	hc	66	1	0	0	0
3	hc	67	3	0	0	0
3	hc	68	1	0	0	-1
3	hc	69	3	0	1	0
3	hc	70	1	0	0	0
3	hc	71	1	0	0	0
3	hc	72	2	0	0	0
3	hc	73	1	0	0	-1
3	hc	74	3	0	0	0
3	hc	75	2	0	0	-1
3	hc	76	3	0	0	0
3	hc	77	1	0	0	0
3	hc	78	2	0	0	0
3	hc	79	2	0	0	0
3	hc	80	3	0	0	0
3	hc	81	1	0	0	0
3	hc	82	1	0	0	-1
3	hc	83	1	0	1	-1
3	hc	84	2	0	0	0
3	hc	85	3	0	0	-1
3	hc	86	2	0	0	0
3	hc	87	1	0	0	0
3	hc	88	2	0	0	0
3	hc	89	3	0	0	-1
3	hc	90	1	0	0	0
3	hc	91	2	0	0	0
3	hc	92	2	0	0	0
3	hc	93	3	0	0	0
3	hc	94	3	0	0	0
3	hc	95	3	0	0	0
3	hc	96	2	0	0	0
3	hc	97	1	0	0	-1
3	hc	98	2	0	0	0
3	hc	99	3	0	0	0
3	hc	100	1	0	0	0
3	hc	101	1	0	0	-1
3	hc	102	3	0	0	0
3	hc	103	3	0	0	0
3	hc	104	2	0	0	0
3	hc	105	3	0	0	0
3	hc	106	3	0	0	0
3	hc	107	3	0	0	0
3	hc	108	3	0	1	0
3	hc	109	3	0	0	0
3	hc	110	2	0	1	0
3	hc	111	2	0	0	0
3	hc	112	1	0	1	0
3	hc	113	2	0	0	0
3	hc	114	1	0	0	0
3	hc	115	3	0	0	0
3	hc	116	2	0	0	0
3	hc	117	3	0	0	0
3	hc	118	2	0	0	0
3	hc	119	3	0	0	0
3	hc	120	2	0	0	0
3	hc	121	2	0	0	-1
3	hc	122	1	0	1	0
3	hc	123	3	0	0	0
3	hc	124	3	0	1	-1
3	hc	125	1	0	0	0
3	hc	126	2	0	0	0
3	hc	127	3	0	1	0
3	hc	128	2	0	0	0
3	hc	129	2	0	0	-1
3	hc	130	3	0	0	0
3	hc	131	3	0	1	0
3	hc	132	2	0	0	0
3	hc	133	3	0	0	0
3	hc	134	1	0	0	0
3	hc	135	1	0	1	-1
3	hc	136	3	0	0	-1
3	hc	137	2	0	0	0
3	hc	138	3	0	1	0
3	hc	139	3	0	0	0
3	hc	140	1	0	0	0
3	hc	141	1	0	1	0
3	hc	142	1	0	0	0
3	hc	143	2	0	0	-1
3	hc	144	3	0	0	-1
3	hc	145	1	0	1	0
3	hc	146	2	0	0	0
3	hc	147	1	0	1	-1
3	hc	148	2	0	0	0
3	hc	149	1	0	0	0
3	hc	150	2	0	0	0
3	hc	151	3	0	0	0
3	hc	152	3	0	0	0
3	hc	153	1	0	0	0
3	hc	154	3	0	0	0
3	hc	155	2	0	0	0
3	hc	156	3	0	0	-1
3	hc	157	2	0	0	0
3	hc	158	2	0	1	0
3	hc	159	2	0	0	0
3	hc	160	1	0	0	0
3	hc	161	1	0	0	0
3	hc	162	1	0	0	0
3	hc	163	1	0	0	0
3	hc	164	3	0	0	0
3	hc	165	1	0	1	0
3	hc	166	1	0	1	-1
3	hc	167	2	0	1	0
3	hc	168	2	0	1	0
3	hc	169	3	0	0	0
3	hc	170	1	0	0	-1
3	hc	171	2	0	0	0
3	hc	172	1	0	0	0
3	hc	173	3	0	1	0
3	hc	174	1	0	0	-1
3	hc	175	2	0	1	0
3	hc	176	2	0	0	0
3	hc	177	3	0	1	-1
3	hc	178	2	0	0	-1
3	hc	179	3	0	0	0
3	hc	180	3	0	1	-1
3	hc	181	1	0	0	0
3	hc	182	1	0	0	0
3	hc	183	1	0	0	0
3	hc	184	3	0	0	0
3	hc	185	1	0	0	0
3	hc	186	3	0	1	0
3	hc	187	3	0	1	0
3	hc	188	3	0	1	0
3	hc	189	1	0	0	-1
3	hc	190	3	0	1	0
3	hc	191	1	0	0	-1
3	hc	192	3	0	0	0
3	hc	193	2	0	0	0
3	hc	194	2	0	0	0
3	hc	195	3	0	0	0
